0.000000	1.530932	G L O S S A RY
1.530932	2.944099	cube (kyoob)
2.944099	3.329097	a
3.329097	3.845447	shape
3.845447	4.103622	with
4.103622	4.887205	six
4.887205	5.353731	square
5.353731	6.033139	sides
6.033139	6.576665	all
6.576665	6.821252	of
6.821252	7.088485	the
7.088485	7.532365	same
7.532365	8.433712	size
8.433712	10.326995	blank
10.326995	11.486517	pyramid (PEER ah mid)
11.486517	11.844338	blank
11.844338	12.016455	a
12.016455	12.609804	shape
12.609804	12.944978	with
12.944978	13.180506	a
13.180506	13.687797	flat
13.687797	14.548380	base
14.548380	14.983201	and
14.983201	15.526727	three
15.526727	15.712432	or
15.712432	16.133665	more
16.133665	16.944424	sides
16.944424	17.583067	shaped
17.583067	17.963536	like
17.963536	19.077764	triangles
19.077764	19.344998	that
19.344998	19.897582	meet
19.897582	20.087817	in
20.087817	20.296168	a
20.296168	20.930282	point
20.930282	21.279044	at
21.279044	21.442102	the
21.442102	22.026393	top
22.026393	23.901558	blank
23.901558	25.065609	sphere (sfeer) 
25.065609	25.545724	blank
25.545724	25.803899	a
25.803899	26.202484	round
26.202484	26.863774	shape
26.863774	27.280478	in
27.280478	27.633770	which
27.633770	28.113884	every
28.113884	28.476235	part
28.476235	28.711763	of
28.711763	28.892938	the
28.892938	29.694639	outside
29.694639	29.934697	is
29.934697	30.179283	as
30.179283	30.632222	close
30.632222	30.804338	to
30.804338	31.053454	the
31.053454	31.610569	center
31.610569	32.117860	as
32.117860	32.711209	every
32.711209	33.168677	other
33.168677	33.852613	part
33.852613	35.374486	blank
35.374486	36.461538	triangle (TRY ang uhl
36.461538	36.959771	blank
36.959771	37.263239	a
37.263239	37.856589	flat
37.856589	38.594878	closed
38.594878	39.265227	shape
39.265227	39.740812	with
39.740812	40.329632	three
40.329632	41.153980	sides
41.153980	41.557095	and
41.557095	42.132327	three
42.132327	43.337143	corners
