0.047152	0.319185	blank
0.319185	0.754438	some
0.754438	1.178810	things
1.178810	1.447216	have
1.447216	1.635825	a
1.635825	2.136366	round
2.136366	2.749347	shape
2.749347	3.097549	blank
3.097549	3.289786	but
3.289786	3.478395	they
3.478395	3.634361	are
3.634361	4.294494	not
4.294494	4.820425	flat
4.820425	5.857777	blank
5.857777	6.176963	this
6.176963	6.550555	kind
6.550555	6.688385	of
6.688385	7.192552	shape
7.192552	7.493602	is
7.493602	7.892584	called
7.892584	8.023160	a
8.023160	8.708683	sphere
8.708683	9.611832	blank
9.611832	10.660066	basketballs
10.660066	10.852303	and
10.852303	11.425386	tennis
11.425386	11.998469	balls
11.998469	12.252366	and
12.252366	13.293346	snowballs
13.293346	13.656056	are
13.656056	14.062292	all
14.062292	14.580968	shaped
14.580968	14.892900	like
14.892900	15.806931	spheres
15.806931	16.797131	blank
16.797131	17.025638	can
17.025638	17.214248	you
17.214248	17.714789	name
17.714789	17.885263	the
17.885263	18.324143	things
18.324143	18.617938	in
18.617938	18.933496	this
18.933496	19.575494	picture
19.575494	19.727833	that
19.727833	19.891053	are
19.891053	20.645491	spheres
20.645491	20.819592	blank
