0.053656	0.359493	blank
0.359493	0.697524	many
0.697524	1.346758	shape
1.346758	1.545284	have
1.545284	2.065744	special
2.065744	2.768634	names
2.768634	3.272997	blank
3.272997	3.712974	these
3.712974	4.254896	names
4.254896	4.582196	help
4.582196	5.049001	us
5.049001	5.220699	to
5.220699	5.553364	talk
5.553364	5.971879	about
5.971879	6.181136	the
6.181136	6.658671	world
6.658671	7.168400	around
7.168400	7.678130	us
7.678130	8.397116	blank
8.397116	8.676125	on
8.676125	8.976597	some
8.976597	9.625831	nights
9.625831	9.894110	blank
9.894110	10.076539	the
10.076539	10.645289	moon
10.645289	10.977955	looks
10.977955	11.203309	as
11.203309	11.943757	round
11.943757	12.115455	as
12.115455	12.292519	a
12.292519	12.753958	ball
12.753958	13.751954	blank
13.751954	14.106860	other
14.106860	14.771412	times
14.771412	14.932379	blank
14.932379	15.098712	it
15.098712	15.501129	looks
15.501129	16.177191	curved
16.177191	16.821060	blank
16.821060	17.051779	the
17.051779	17.760034	windows
17.760034	17.947829	in
17.947829	18.103431	your
18.103431	18.629256	house
18.629256	18.924363	may
18.924363	19.326780	all
19.326780	19.509210	be
19.509210	20.136981	square
20.136981	21.097418	blank
21.097418	21.263751	the
21.263751	21.591051	front
21.591051	22.052490	door
22.052490	22.363693	is
22.363693	23.426075	probably
23.426075	23.581677	a
23.581677	24.429437	rectangle
24.429437	25.346949	blank
25.346949	25.744001	look
25.744001	26.312751	around
26.312751	26.468353	the
26.468353	26.833212	room
26.833212	27.069297	you
27.069297	27.348306	are
27.348306	27.793649	in
27.793649	28.764817	blank
28.764817	29.006267	how
29.006267	29.301374	many
29.301374	29.854027	shapes
29.854027	30.036457	can
30.036457	30.245714	you
30.245714	30.641356	name
30.641356	30.798367	blank
