0.000000	0.226510	blank
0.226510	0.497337	think
0.497337	0.709074	of
0.709074	1.304894	cars
1.304894	1.521555	and
1.521555	2.122299	boats
2.122299	2.265098	blank
2.265098	2.998793	animals
2.998793	3.294241	and
3.294241	4.027936	toys
4.027936	4.604059	blank
4.604059	5.121092	all
5.121092	5.318057	of
5.318057	5.751381	these
5.751381	6.332428	things
6.332428	6.662344	have
6.662344	6.898702	their
6.898702	7.292632	own
7.292632	8.031251	shapes
8.031251	8.956987	blank
8.956987	9.158876	we
9.158876	9.375538	can
9.375538	10.325895	recognize
10.325895	10.813383	many
10.813383	11.364885	things
11.364885	11.556926	in
11.556926	11.965629	our
11.965629	12.531904	world
12.531904	12.719020	blank
12.719020	12.989847	by
12.989847	13.147419	their
13.147419	13.861418	shapes
13.861418	14.132245	blank
