0.000000	0.222328	blank
0.222328	0.712356	closed
0.712356	1.397487	shape
1.397487	1.565367	blank
1.565367	1.910202	dont
1.910202	2.445603	have
2.445603	3.353062	opening
3.353062	4.101716	blank
4.101716	4.328581	if
4.328581	4.587207	you
4.587207	4.972877	draw
4.972877	5.190667	a
5.190667	5.703382	closed
5.703382	6.315917	shape
6.315917	6.647139	blank
6.647139	6.796870	the
6.796870	7.364032	line
7.364032	7.618121	will
7.618121	7.835911	end
7.835911	8.103611	up
8.103611	8.244268	blank
8.244268	8.543729	right
8.543729	8.815967	where
8.815967	9.042832	it
9.042832	9.855008	began
9.855008	10.757930	blank
10.757930	11.184436	all
11.184436	11.284256	the
11.284256	11.874105	shapes
11.874105	12.214402	on
12.214402	12.482103	this
12.482103	13.040190	page
13.040190	13.285204	are
13.285204	13.893202	closed
13.893202	14.705378	shapes
14.705378	15.671822	blank
15.671822	15.984895	look
15.984895	16.588356	around
16.588356	16.715400	the
16.715400	17.132831	room
17.132831	17.355159	you
17.355159	17.591098	are
17.591098	17.967694	in
17.967694	18.707273	blank
18.707273	19.229062	find
19.229062	19.818911	three
19.818911	20.381536	closed
20.381536	21.148339	shapes
21.148339	22.468692	blank
22.468692	22.940571	see
22.940571	23.099376	if
23.099376	23.299017	you
23.299017	23.521345	can
23.521345	23.947851	find
23.947851	24.206477	blank
24.206477	24.701042	three
24.701042	25.159309	open
25.159309	25.857688	shapes
25.857688	26.044082	blank
