0.000000	0.383554	blank
0.383554	0.575331	a
0.575331	1.331480	circle
1.331480	1.704076	is
1.704076	2.602688	always
2.602688	3.095829	round
3.095829	3.391713	and
3.391713	3.961565	flat
3.961565	4.591689	blank
4.591689	5.369756	wheels
5.369756	5.588930	are
5.588930	6.175220	shaped
6.175220	6.493021	like
6.493021	7.413551	circles
7.413551	8.142304	blank
8.142304	8.619006	most
8.619006	9.210776	plates
9.210776	9.408032	are
9.408032	10.103908	circles
10.103908	10.597049	too
10.597049	11.566893	blank
11.566893	11.824422	can
11.824422	11.988802	you
11.988802	12.454547	name
12.454547	12.657282	the
12.657282	13.112068	things
13.112068	13.369597	in
13.369597	13.698357	this
13.698357	14.279168	picture
14.279168	14.487383	that
14.487383	14.629846	are
14.629846	15.501061	circles
15.501061	15.725714	blank
