0.000000    0.266640    blank
0.266640	1.102112	slowly
1.102112	1.410230	blank
1.410230	1.593915	a
1.593915	2.174598	plant
2.174598	2.595297	takes
2.595297	3.063399	shape
3.063399	3.253009	blank
3.253009	3.484098	from
3.484098	3.578903	the
3.578903	4.112183	seed
4.112183	4.313645	blank
4.313645	4.467703	as
4.467703	4.692866	its
4.692866	5.255773	warmed
5.255773	5.427608	by
5.427608	5.569816	the
5.569816	6.126797	sun
6.126797	6.340110	and
6.340110	6.914867	watered
6.914867	7.122254	by
7.122254	7.596281	rain
7.596281	9.213897	blank
9.213897	9.687924	just
9.687924	9.948639	as
9.948639	10.067146	the
10.067146	10.511546	plant
10.511546	11.104080	changes
11.104080	11.453674	shape
11.453674	11.684763	as
11.684763	11.880299	it
11.880299	12.520235	grows
12.520235	12.852054	blank
12.852054	13.290529	your
13.290529	13.651974	shape
13.651974	13.936390	will
13.936390	14.481521	change
14.481521	14.949623	too
14.949623	15.417724	blank
15.417724	16.122839	again
16.122839	16.365778	and
16.365778	17.005714	again
