0.000000	0.274011	blank
0.274011	0.484788	a
0.484788	1.395348	rectangle
1.395348	1.601910	is
1.601910	1.791610	a
1.791610	2.230027	flat
2.230027	2.837067	shape
2.837067	3.296562	with
3.296562	3.718117	four
3.718117	4.472701	sides
4.472701	4.675047	and
4.675047	5.362182	four
5.362182	6.386561	l-shaped
6.386561	7.233887	corners
7.233887	8.013765	blank
8.013765	8.654529	flags
8.654529	8.970695	are
8.970695	9.577734	often
9.577734	10.530449	rectangles
10.530449	10.918280	blank
10.918280	11.500026	so
11.500026	11.668648	are
11.668648	12.271472	many
12.271472	13.131445	windows
13.131445	13.869166	blank
13.869166	13.999849	the
13.999849	14.598457	blanket
14.598457	14.809235	on
14.809235	15.116970	your
15.116970	15.500585	bed
15.500585	15.854692	is
15.854692	16.921226	probably
16.921226	17.043477	a
17.043477	17.861294	rectangle
17.861294	18.417747	too
18.417747	19.366246	blank
19.366246	19.610748	can
19.610748	19.796233	you
19.796233	20.318961	name
20.318961	20.491799	the
20.491799	20.963941	things
20.963941	21.246383	in
21.246383	21.549902	this
21.549902	22.110571	picture
22.110571	22.215960	that
22.215960	22.439384	are
22.439384	23.421608	rectangles
23.421608	23.640816	blank
