0.000000	1.146430	blank
1.146430	1.617740	some
1.617740	2.072065	things
2.072065	2.352304	can
2.352304	2.505161	be
2.505161	3.044408	many
3.044408	3.502979	different
3.502979	4.182345	shapes
4.182345	4.946632	blank
4.946632	5.090997	there
5.090997	5.256592	are
5.256592	5.757624	so
5.757624	6.292625	many
6.292625	6.916792	cars
6.916792	7.073895	on
7.073895	7.273459	the
7.273459	7.782983	road
7.782983	8.343460	blank
8.343460	8.521794	but
8.521794	8.661913	the
8.661913	9.260604	cars
9.260604	9.545088	don't
9.545088	9.791358	all
9.791358	10.279652	look
10.279652	10.462232	the
10.462232	11.014217	same
11.014217	12.215845	blank
12.215845	12.479099	they
12.479099	12.746599	are
12.746599	13.324060	different
13.324060	14.054378	shapes
14.054378	14.389815	blank
14.389815	14.572395	but
14.572395	14.708268	they
14.708268	14.975768	are
14.975768	15.548983	all
15.548983	16.117952	still
16.117952	16.831286	cars
16.831286	17.816366	blank
17.816366	18.117834	look
18.117834	18.321644	at
18.321644	18.512716	the
18.512716	19.013748	boats
19.013748	19.243034	and
19.243034	19.922399	bicycles
19.922399	20.402202	moving
20.402202	20.856527	by
20.856527	21.650536	blank
21.650536	22.070894	they
22.070894	22.317164	are
22.317164	22.737521	all
22.737521	23.064466	different
23.064466	23.612205	shapes
23.612205	24.045300	too
24.045300	24.372245	blank
