0.041573	0.202322	blank
0.202322	0.545991	some
0.545991	1.158499	shapes
1.158499	1.374678	are
1.374678	1.876325	called
1.876325	2.056474	blank
2.056474	2.616323	open
2.616323	3.367407	shapes
3.367407	4.101478	blank
4.101478	4.851344	others
4.851344	5.108204	are
5.108204	5.849785	closed
5.849785	6.641080	shapes
6.641080	8.111812	blank
8.111812	8.327243	a
8.327243	8.985965	curve
8.985965	9.139253	is
9.139253	9.275969	a
9.275969	9.760689	kind
9.760689	9.934691	of
9.934691	10.522984	open
10.522984	11.102991	shape
11.102991	11.861143	blank
11.861143	12.308577	all
12.308577	12.387292	the
12.387292	13.012871	shapes
13.012871	13.302875	on
13.302875	13.576307	this
13.576307	14.181171	page
14.181171	14.442174	are
14.442174	15.026324	open
15.026324	15.908571	shapes
